userId,recommendId
180.0,133712.0
180.0,171011.0
180.0,73881.0
180.0,36363.0
180.0,26184.0
180.0,159817.0
180.0,120478.0
180.0,96606.0
180.0,141830.0
180.0,32892.0
180.0,173619.0
180.0,172793.0
180.0,173351.0
180.0,173355.0
180.0,134109.0
180.0,134095.0
180.0,136447.0
180.0,120138.0
180.0,138835.0
180.0,131237.0
180.0,130978.0
180.0,172589.0
180.0,130970.0
180.0,136445.0
180.0,172577.0
180.0,172583.0
180.0,140265.0
180.0,151769.0
180.0,142020.0
180.0,171749.0
180.0,141816.0
180.0,109633.0
180.0,175431.0
180.0,175397.0
180.0,174551.0
181.0,665.0
181.0,2931.0
181.0,8014.0
181.0,2843.0
181.0,40955.0
181.0,31410.0
181.0,48997.0
181.0,27266.0
181.0,30803.0
181.0,44555.0
181.0,7396.0
181.0,6350.0
181.0,6433.0
181.0,5608.0
181.0,170705.0
181.0,27803.0
181.0,8033.0
181.0,8724.0
181.0,8873.0
181.0,5613.0
181.0,55442.0
181.0,3307.0
181.0,31658.0
181.0,159817.0
181.0,4973.0
181.0,7256.0
181.0,8254.0
181.0,9010.0
181.0,48744.0
181.0,1111.0
181.0,27186.0
181.0,3569.0
181.0,8748.0
181.0,935.0
181.0,3822.0
181.0,8973.0
181.0,5995.0
181.0,30749.0
181.0,27815.0
181.0,116897.0
181.0,4383.0
181.0,5014.0
181.0,105844.0
181.0,33660.0
181.0,7486.0
181.0,48638.0
181.0,50842.0
181.0,5319.0
181.0,7669.0
181.0,7327.0
182.0,2732.0
182.0,7008.0
182.0,1844.0
182.0,3470.0
182.0,1949.0
182.0,1446.0
182.0,4741.0
182.0,2677.0
182.0,2351.0
182.0,1809.0
182.0,2593.0
182.0,1571.0
182.0,3302.0
182.0,7327.0
182.0,4529.0
182.0,7767.0
182.0,1554.0
182.0,5319.0
182.0,2789.0
182.0,8195.0
182.0,6987.0
182.0,8270.0
182.0,2131.0
182.0,4289.0
182.0,4552.0
182.0,2859.0
182.0,2360.0
182.0,7396.0
182.0,5008.0
182.0,2708.0
182.0,6885.0
182.0,645.0
182.0,3822.0
182.0,27912.0
182.0,1734.0
182.0,156.0
182.0,506.0
182.0,4690.0
182.0,6684.0
182.0,7089.0
182.0,154.0
182.0,27266.0
182.0,1859.0
182.0,2239.0
182.0,26810.0
182.0,33564.0
182.0,8848.0
182.0,365.0
182.0,3655.0
182.0,6100.0
183.0,337.0
183.0,508.0
183.0,1835.0
183.0,224.0
183.0,105.0
183.0,475.0
183.0,36.0
183.0,597.0
183.0,17.0
183.0,2431.0
183.0,357.0
183.0,509.0
183.0,261.0
183.0,515.0
183.0,282.0
183.0,73.0
183.0,272.0
183.0,300.0
183.0,265.0
183.0,2724.0
183.0,39.0
183.0,539.0
183.0,3155.0
183.0,150.0
183.0,381.0
183.0,266.0
183.0,31.0
183.0,34.0
183.0,273.0
183.0,454.0
183.0,277.0
183.0,587.0
183.0,236.0
183.0,11.0
183.0,14.0
183.0,590.0
183.0,527.0
183.0,62.0
183.0,237.0
183.0,46.0
183.0,595.0
183.0,140.0
183.0,230.0
183.0,356.0
183.0,1246.0
183.0,1721.0
183.0,7.0
183.0,529.0
183.0,2424.0
183.0,339.0
184.0,4979.0
184.0,4027.0
184.0,2291.0
184.0,4239.0
184.0,4223.0
184.0,3481.0
184.0,6807.0
184.0,3081.0
184.0,3000.0
184.0,3751.0
184.0,3996.0
184.0,5669.0
184.0,1682.0
184.0,6711.0
184.0,4848.0
184.0,3863.0
184.0,2502.0
184.0,5464.0
184.0,6947.0
184.0,8949.0
184.0,4034.0
184.0,1207.0
184.0,5956.0
184.0,2692.0
184.0,4370.0
184.0,6502.0
184.0,6796.0
184.0,6870.0
184.0,4262.0
184.0,4878.0
184.0,3535.0
184.0,4720.0
184.0,5618.0
184.0,5690.0
184.0,5349.0
184.0,4776.0
184.0,3897.0
184.0,5617.0
184.0,5902.0
184.0,1136.0
184.0,1923.0
184.0,5673.0
184.0,7438.0
184.0,3174.0
184.0,1961.0
184.0,1968.0
184.0,8874.0
184.0,8784.0
184.0,3911.0
184.0,5445.0
185.0,2324.0
185.0,4973.0
185.0,44555.0
185.0,31410.0
185.0,1203.0
185.0,1619.0
185.0,6016.0
185.0,3462.0
185.0,5608.0
185.0,2360.0
185.0,2843.0
185.0,8014.0
185.0,6350.0
185.0,1281.0
185.0,1193.0
185.0,1704.0
185.0,27266.0
185.0,6870.0
185.0,2329.0
185.0,2712.0
185.0,1247.0
185.0,7396.0
185.0,7361.0
185.0,4027.0
185.0,3996.0
185.0,3083.0
185.0,1246.0
185.0,30749.0
185.0,7099.0
185.0,1466.0
185.0,778.0
185.0,1207.0
185.0,8873.0
185.0,1961.0
185.0,3089.0
185.0,31658.0
185.0,7327.0
185.0,34437.0
185.0,1446.0
185.0,5995.0
185.0,307.0
185.0,6104.0
185.0,714.0
185.0,306.0
185.0,2959.0
185.0,5319.0
185.0,111.0
185.0,1175.0
185.0,5618.0
185.0,55442.0
186.0,48997.0
186.0,30803.0
186.0,48744.0
186.0,40955.0
186.0,5613.0
186.0,7486.0
186.0,5965.0
186.0,8724.0
186.0,27186.0
186.0,50842.0
186.0,3569.0
186.0,8748.0
186.0,3822.0
186.0,8973.0
186.0,48638.0
186.0,935.0
186.0,3094.0
186.0,8014.0
186.0,26810.0
186.0,665.0
186.0,33880.0
186.0,5319.0
186.0,8254.0
186.0,55069.0
186.0,7720.0
186.0,5304.0
186.0,2931.0
186.0,27803.0
186.0,5608.0
186.0,7396.0
186.0,25805.0
186.0,4357.0
186.0,27627.0
186.0,26985.0
186.0,7037.0
186.0,33310.0
186.0,3289.0
186.0,27744.0
186.0,5614.0
186.0,51314.0
186.0,5849.0
186.0,7256.0
186.0,365.0
186.0,4383.0
186.0,7067.0
186.0,6433.0
186.0,7767.0
186.0,26875.0
186.0,5733.0
186.0,32728.0
187.0,4392.0
187.0,5628.0
187.0,2356.0
187.0,6063.0
187.0,4506.0
187.0,6790.0
187.0,2691.0
187.0,47261.0
187.0,5915.0
187.0,4789.0
187.0,4428.0
187.0,4285.0
187.0,6270.0
187.0,2283.0
187.0,3655.0
187.0,6666.0
187.0,4593.0
187.0,1419.0
187.0,4708.0
187.0,6122.0
187.0,5530.0
187.0,3626.0
187.0,3224.0
187.0,4911.0
187.0,6572.0
187.0,5062.0
187.0,1612.0
187.0,549.0
187.0,506.0
187.0,1649.0
187.0,4424.0
187.0,32770.0
187.0,3046.0
187.0,1406.0
187.0,1533.0
187.0,4711.0
187.0,2789.0
187.0,4300.0
187.0,363.0
187.0,8195.0
187.0,4552.0
187.0,4390.0
187.0,4690.0
187.0,2337.0
187.0,1176.0
187.0,7115.0
187.0,1837.0
187.0,4426.0
187.0,2323.0
187.0,4289.0
188.0,59126.0
188.0,63479.0
188.0,93721.0
188.0,51925.0
188.0,84374.0
188.0,53460.0
188.0,3653.0
188.0,40581.0
188.0,69436.0
188.0,33836.0
188.0,59258.0
188.0,64622.0
188.0,78637.0
188.0,67267.0
188.0,55245.0
188.0,76293.0
188.0,5501.0
188.0,64575.0
188.0,33669.0
188.0,44193.0
188.0,74946.0
188.0,59501.0
188.0,82169.0
188.0,43560.0
188.0,107141.0
188.0,30816.0
188.0,32296.0
188.0,80860.0
188.0,59333.0
188.0,6212.0
188.0,81910.0
188.0,69406.0
188.0,70521.0
188.0,31433.0
188.0,52287.0
188.0,65230.0
188.0,70183.0
188.0,81847.0
188.0,82167.0
188.0,50912.0
188.0,78772.0
188.0,53129.0
188.0,74154.0
188.0,56171.0
188.0,58347.0
188.0,39435.0
188.0,65585.0
188.0,62293.0
188.0,111617.0
188.0,78703.0
189.0,61401.0
189.0,7315.0
189.0,4777.0
189.0,32116.0
189.0,6718.0
189.0,4961.0
189.0,6563.0
189.0,5461.0
189.0,60141.0
189.0,5562.0
189.0,48560.0
189.0,6696.0
189.0,33826.0
189.0,7175.0
189.0,6280.0
189.0,54771.0
189.0,4219.0
189.0,5170.0
189.0,31445.0
189.0,184791.0
189.0,5529.0
189.0,50923.0
189.0,6554.0
189.0,8718.0
189.0,5324.0
189.0,179.0
189.0,5209.0
189.0,4610.0
189.0,43912.0
189.0,4573.0
189.0,6628.0
189.0,4463.0
189.0,48319.0
189.0,2884.0
189.0,4290.0
189.0,4242.0
189.0,4123.0
189.0,4089.0
189.0,3625.0
189.0,3847.0
189.0,5321.0
189.0,6560.0
189.0,4115.0
189.0,4818.0
189.0,4962.0
189.0,6295.0
189.0,4926.0
189.0,6493.0
189.0,37853.0
189.0,2552.0
190.0,1312.0
190.0,2256.0
190.0,2749.0
190.0,2586.0
190.0,1428.0
190.0,2008.0
190.0,2577.0
190.0,320.0
190.0,3183.0
190.0,1514.0
190.0,4420.0
190.0,4705.0
190.0,649.0
190.0,2620.0
190.0,2727.0
190.0,2544.0
190.0,1053.0
190.0,3514.0
190.0,1119.0
190.0,4436.0
190.0,1585.0
190.0,3901.0
190.0,5980.0
190.0,206.0
190.0,4826.0
190.0,388.0
190.0,184.0
190.0,4157.0
190.0,5155.0
190.0,4407.0
190.0,5498.0
190.0,6969.0
190.0,5818.0
190.0,5095.0
190.0,4307.0
190.0,6192.0
190.0,3787.0
190.0,2784.0
190.0,3580.0
190.0,4695.0
190.0,108.0
190.0,2865.0
190.0,602.0
190.0,526.0
190.0,301.0
190.0,3344.0
190.0,4766.0
190.0,803.0
190.0,3374.0
190.0,3459.0
191.0,3943.0
191.0,7587.0
191.0,7460.0
191.0,1273.0
191.0,6001.0
191.0,7419.0
191.0,27722.0
191.0,1209.0
191.0,3925.0
191.0,714.0
191.0,4437.0
191.0,8838.0
191.0,1279.0
191.0,61236.0
191.0,97.0
191.0,7115.0
191.0,6063.0
191.0,1232.0
191.0,2925.0
191.0,1289.0
191.0,4794.0
191.0,6214.0
191.0,2810.0
191.0,3521.0
191.0,6440.0
191.0,8042.0
191.0,3089.0
191.0,1227.0
191.0,3246.0
191.0,7063.0
191.0,1245.0
191.0,55280.0
191.0,26578.0
191.0,58425.0
191.0,27773.0
191.0,1202.0
191.0,32898.0
191.0,60766.0
191.0,7206.0
191.0,49932.0
191.0,3742.0
191.0,3462.0
191.0,3415.0
191.0,1237.0
191.0,1175.0
191.0,26131.0
191.0,1178.0
191.0,2131.0
191.0,56782.0
191.0,1147.0
192.0,6349.0
192.0,8870.0
192.0,7228.0
192.0,45062.0
192.0,6567.0
192.0,7104.0
192.0,6670.0
192.0,5134.0
192.0,5081.0
192.0,6720.0
192.0,55250.0
192.0,1647.0
192.0,34332.0
192.0,4229.0
192.0,7236.0
192.0,58806.0
192.0,6517.0
192.0,4602.0
192.0,6582.0
192.0,5636.0
192.0,5843.0
192.0,6812.0
192.0,50792.0
192.0,2188.0
192.0,103048.0
192.0,1003.0
192.0,5688.0
192.0,6851.0
192.0,45221.0
192.0,180985.0
192.0,77364.0
192.0,46347.0
192.0,5337.0
192.0,4636.0
192.0,5678.0
192.0,1601.0
192.0,5841.0
192.0,6314.0
192.0,52283.0
192.0,7257.0
192.0,1609.0
192.0,4771.0
192.0,7193.0
192.0,91690.0
192.0,5665.0
192.0,5521.0
192.0,2472.0
192.0,179817.0
192.0,4168.0
192.0,6780.0
193.0,37240.0
193.0,5984.0
193.0,3765.0
193.0,4757.0
193.0,3747.0
193.0,5083.0
193.0,5646.0
193.0,2607.0
193.0,4312.0
193.0,6215.0
193.0,5046.0
193.0,4488.0
193.0,5425.0
193.0,26152.0
193.0,3078.0
193.0,5074.0
193.0,6027.0
193.0,3862.0
193.0,2271.0
193.0,4965.0
193.0,4527.0
193.0,8542.0
193.0,4175.0
193.0,6306.0
193.0,5531.0
193.0,55094.0
193.0,27899.0
193.0,4765.0
193.0,1922.0
193.0,7102.0
193.0,5075.0
193.0,5809.0
193.0,2891.0
193.0,5421.0
193.0,4745.0
193.0,2500.0
193.0,4815.0
193.0,1836.0
193.0,735.0
193.0,3993.0
193.0,166.0
193.0,3117.0
193.0,3823.0
193.0,1498.0
193.0,3794.0
193.0,6538.0
193.0,5466.0
193.0,4808.0
193.0,5485.0
193.0,5680.0
194.0,7587.0
194.0,8838.0
194.0,3943.0
194.0,7419.0
194.0,3925.0
194.0,6001.0
194.0,1232.0
194.0,61236.0
194.0,2810.0
194.0,1279.0
194.0,49932.0
194.0,1273.0
194.0,3266.0
194.0,97.0
194.0,8042.0
194.0,2925.0
194.0,4437.0
194.0,1202.0
194.0,714.0
194.0,1209.0
194.0,27563.0
194.0,3521.0
194.0,4794.0
194.0,6214.0
194.0,27722.0
194.0,1289.0
194.0,7460.0
194.0,7123.0
194.0,26131.0
194.0,7206.0
194.0,7115.0
194.0,6663.0
194.0,6978.0
194.0,52644.0
194.0,1227.0
194.0,3091.0
194.0,7063.0
194.0,3627.0
194.0,3742.0
194.0,2361.0
194.0,3676.0
194.0,390.0
194.0,1245.0
194.0,4708.0
194.0,3415.0
194.0,33896.0
194.0,5772.0
194.0,3819.0
194.0,1483.0
194.0,7209.0
195.0,1246.0
195.0,1835.0
195.0,2324.0
195.0,1721.0
195.0,4973.0
195.0,7361.0
195.0,30749.0
195.0,3147.0
195.0,4226.0
195.0,1203.0
195.0,593.0
195.0,6104.0
195.0,31658.0
195.0,8873.0
195.0,6870.0
195.0,356.0
195.0,5995.0
195.0,1207.0
195.0,6377.0
195.0,2959.0
195.0,3949.0
195.0,5014.0
195.0,5952.0
195.0,4993.0
195.0,47.0
195.0,5669.0
195.0,509.0
195.0,3176.0
195.0,6350.0
195.0,7153.0
195.0,5782.0
195.0,1193.0
195.0,2712.0
195.0,5608.0
195.0,7147.0
195.0,1293.0
195.0,1225.0
195.0,337.0
195.0,44555.0
195.0,293.0
195.0,5618.0
195.0,31410.0
195.0,307.0
195.0,58.0
195.0,8014.0
195.0,1258.0
195.0,48516.0
195.0,2396.0
195.0,246.0
195.0,6016.0
196.0,291.0
196.0,358.0
196.0,54.0
196.0,2162.0
196.0,6996.0
196.0,352.0
196.0,662.0
196.0,191.0
196.0,4736.0
196.0,259.0
196.0,505.0
196.0,4516.0
196.0,408.0
196.0,3225.0
196.0,312.0
196.0,450.0
196.0,416.0
196.0,340.0
196.0,31700.0
196.0,460.0
196.0,325.0
196.0,511.0
196.0,61.0
196.0,6549.0
196.0,3898.0
196.0,990.0
196.0,270.0
196.0,2266.0
196.0,354.0
196.0,7017.0
196.0,569.0
196.0,5880.0
196.0,13.0
196.0,1043.0
196.0,240.0
196.0,179.0
196.0,448.0
196.0,810.0
196.0,437.0
196.0,472.0
196.0,667.0
196.0,228.0
196.0,1707.0
196.0,274.0
196.0,43708.0
196.0,2906.0
196.0,1547.0
196.0,63.0
196.0,71.0
196.0,304.0
197.0,8033.0
197.0,6433.0
197.0,665.0
197.0,2931.0
197.0,40955.0
197.0,30803.0
197.0,8724.0
197.0,27186.0
197.0,27266.0
197.0,935.0
197.0,8748.0
197.0,3569.0
197.0,3822.0
197.0,9010.0
197.0,7396.0
197.0,2843.0
197.0,6777.0
197.0,48638.0
197.0,48744.0
197.0,7327.0
197.0,50842.0
197.0,3553.0
197.0,6869.0
197.0,7486.0
197.0,8014.0
197.0,55069.0
197.0,7767.0
197.0,27834.0
197.0,5304.0
197.0,48997.0
197.0,1844.0
197.0,55442.0
197.0,4552.0
197.0,8254.0
197.0,7115.0
197.0,26810.0
197.0,5613.0
197.0,8973.0
197.0,4383.0
197.0,31410.0
197.0,26578.0
197.0,27803.0
197.0,6985.0
197.0,8270.0
197.0,8848.0
197.0,33564.0
197.0,7008.0
197.0,7256.0
197.0,3302.0
197.0,3094.0
198.0,213.0
198.0,67295.0
198.0,38304.0
198.0,26528.0
198.0,5319.0
198.0,48883.0
198.0,86781.0
198.0,3241.0
198.0,3677.0
198.0,3155.0
198.0,8254.0
198.0,5608.0
198.0,527.0
198.0,4383.0
198.0,1361.0
198.0,48744.0
198.0,7720.0
198.0,5782.0
198.0,44759.0
198.0,6643.0
198.0,6989.0
198.0,469.0
198.0,26810.0
198.0,4703.0
198.0,3094.0
198.0,5965.0
198.0,639.0
198.0,8014.0
198.0,1727.0
198.0,68.0
198.0,321.0
198.0,7486.0
198.0,1949.0
198.0,71462.0
198.0,6987.0
198.0,86504.0
198.0,50842.0
198.0,6975.0
198.0,55946.0
198.0,8973.0
198.0,48997.0
198.0,5710.0
198.0,3822.0
198.0,1365.0
198.0,1734.0
198.0,795.0
198.0,6612.0
198.0,305.0
198.0,2316.0
198.0,73344.0
199.0,3246.0
199.0,3462.0
199.0,1260.0
199.0,3089.0
199.0,6440.0
199.0,1273.0
199.0,1175.0
199.0,3468.0
199.0,1289.0
199.0,97.0
199.0,1247.0
199.0,714.0
199.0,1245.0
199.0,2360.0
199.0,922.0
199.0,1809.0
199.0,319.0
199.0,2351.0
199.0,6774.0
199.0,1237.0
199.0,4235.0
199.0,8228.0
199.0,3730.0
199.0,7132.0
199.0,2966.0
199.0,2160.0
199.0,3742.0
199.0,4056.0
199.0,1281.0
199.0,1263.0
199.0,5690.0
199.0,3006.0
199.0,1619.0
199.0,1300.0
199.0,2677.0
199.0,1251.0
199.0,1212.0
199.0,1086.0
199.0,1963.0
199.0,2712.0
199.0,1252.0
199.0,7327.0
199.0,2019.0
199.0,3083.0
199.0,6001.0
199.0,1227.0
199.0,7008.0
199.0,4437.0
199.0,1960.0
199.0,3504.0
200.0,1203.0
200.0,1619.0
200.0,1193.0
200.0,2324.0
200.0,778.0
200.0,6016.0
200.0,2329.0
200.0,44555.0
200.0,1258.0
200.0,31410.0
200.0,3949.0
200.0,3462.0
200.0,714.0
200.0,3147.0
200.0,1206.0
200.0,111.0
200.0,1466.0
200.0,3996.0
200.0,5782.0
200.0,5608.0
200.0,2360.0
200.0,2692.0
200.0,3089.0
200.0,750.0
200.0,858.0
200.0,8014.0
200.0,1175.0
200.0,2843.0
200.0,1247.0
200.0,2712.0
200.0,904.0
200.0,48516.0
200.0,7327.0
200.0,431.0
200.0,1961.0
200.0,1225.0
200.0,27266.0
200.0,1446.0
200.0,6350.0
200.0,7396.0
200.0,55820.0
200.0,608.0
200.0,1246.0
200.0,4383.0
200.0,6870.0
200.0,2762.0
200.0,1207.0
200.0,7063.0
200.0,1219.0
200.0,50.0
201.0,86504.0
201.0,5782.0
201.0,96829.0
201.0,85342.0
201.0,86781.0
201.0,73344.0
201.0,32460.0
201.0,62644.0
201.0,80906.0
201.0,104069.0
201.0,158966.0
201.0,26082.0
201.0,5570.0
201.0,74324.0
201.0,74727.0
201.0,26471.0
201.0,126430.0
201.0,116897.0
201.0,86347.0
201.0,4383.0
201.0,86345.0
201.0,8254.0
201.0,134214.0
201.0,1361.0
201.0,92259.0
201.0,86628.0
201.0,213.0
201.0,112421.0
201.0,96606.0
201.0,92535.0
201.0,146656.0
201.0,102194.0
201.0,100714.0
201.0,5120.0
201.0,3677.0
201.0,26249.0
201.0,174053.0
201.0,5608.0
201.0,81158.0
201.0,48738.0
201.0,1203.0
201.0,2959.0
201.0,66371.0
201.0,2329.0
201.0,128620.0
201.0,127098.0
201.0,6987.0
201.0,6975.0
201.0,96020.0
201.0,89759.0
202.0,3949.0
202.0,5618.0
202.0,48394.0
202.0,7361.0
202.0,55247.0
202.0,6016.0
202.0,6350.0
202.0,4973.0
202.0,31658.0
202.0,6870.0
202.0,8873.0
202.0,4878.0
202.0,4226.0
202.0,48516.0
202.0,44555.0
202.0,1619.0
202.0,5995.0
202.0,7099.0
202.0,7438.0
202.0,30749.0
202.0,6874.0
202.0,31410.0
202.0,2324.0
202.0,48780.0
202.0,47099.0
202.0,64614.0
202.0,30707.0
202.0,34437.0
202.0,4995.0
202.0,55820.0
202.0,1704.0
202.0,105844.0
202.0,5952.0
202.0,5669.0
202.0,63082.0
202.0,48774.0
202.0,48738.0
202.0,2843.0
202.0,8950.0
202.0,2329.0
202.0,30812.0
202.0,46578.0
202.0,8014.0
202.0,48082.0
202.0,41997.0
202.0,4027.0
202.0,4993.0
202.0,26776.0
202.0,4223.0
202.0,44191.0
203.0,32657.0
203.0,2495.0
203.0,69529.0
203.0,100553.0
203.0,85736.0
203.0,42191.0
203.0,171011.0
203.0,120478.0
203.0,126430.0
203.0,96020.0
203.0,86320.0
203.0,5120.0
203.0,74324.0
203.0,32898.0
203.0,163134.0
203.0,108727.0
203.0,57183.0
203.0,71033.0
203.0,69134.0
203.0,32460.0
203.0,26340.0
203.0,26082.0
203.0,66371.0
203.0,112421.0
203.0,32892.0
203.0,96606.0
203.0,127098.0
203.0,163072.0
203.0,134109.0
203.0,138835.0
203.0,163386.0
203.0,174551.0
203.0,120138.0
203.0,129514.0
203.0,163925.0
203.0,5888.0
203.0,134095.0
203.0,175293.0
203.0,175397.0
203.0,147250.0
203.0,163112.0
203.0,147286.0
203.0,173351.0
203.0,173963.0
203.0,173355.0
203.0,175387.0
203.0,5889.0
203.0,165959.0
203.0,147330.0
203.0,140265.0
204.0,3481.0
204.0,2788.0
204.0,1784.0
204.0,1968.0
204.0,1288.0
204.0,1333.0
204.0,1639.0
204.0,6796.0
204.0,4034.0
204.0,2997.0
204.0,431.0
204.0,919.0
204.0,1207.0
204.0,2396.0
204.0,1673.0
204.0,1923.0
204.0,3160.0
204.0,1250.0
204.0,923.0
204.0,2019.0
204.0,1921.0
204.0,3499.0
204.0,912.0
204.0,4027.0
204.0,1249.0
204.0,953.0
204.0,2291.0
204.0,3176.0
204.0,1220.0
204.0,2657.0
204.0,1093.0
204.0,3386.0
204.0,5902.0
204.0,2692.0
204.0,1345.0
204.0,2712.0
204.0,1259.0
204.0,3996.0
204.0,2395.0
204.0,2174.0
204.0,1262.0
204.0,1120.0
204.0,1307.0
204.0,2321.0
204.0,1079.0
204.0,1729.0
204.0,1204.0
204.0,1234.0
204.0,2502.0
204.0,1148.0
205.0,87444.0
205.0,132422.0
205.0,74698.0
205.0,143365.0
205.0,38294.0
205.0,73431.0
205.0,86960.0
205.0,141004.0
205.0,103137.0
205.0,135518.0
205.0,91470.0
205.0,69606.0
205.0,131714.0
205.0,77667.0
205.0,65810.0
205.0,185435.0
205.0,173941.0
205.0,146210.0
205.0,84637.0
205.0,136666.0
205.0,90890.0
205.0,82053.0
205.0,148172.0
205.0,155820.0
205.0,148652.0
205.0,7926.0
205.0,50610.0
205.0,92439.0
205.0,117466.0
205.0,96448.0
205.0,122902.0
205.0,2332.0
205.0,118900.0
205.0,58655.0
205.0,112804.0
205.0,74075.0
205.0,51666.0
205.0,1054.0
205.0,167370.0
205.0,61262.0
205.0,99721.0
205.0,5275.0
205.0,138610.0
205.0,112070.0
205.0,47254.0
205.0,99750.0
205.0,143367.0
205.0,102993.0
205.0,47566.0
205.0,85259.0
206.0,6063.0
206.0,7115.0
206.0,3553.0
206.0,6301.0
206.0,47465.0
206.0,7460.0
206.0,8033.0
206.0,5628.0
206.0,96488.0
206.0,6433.0
206.0,4392.0
206.0,7587.0
206.0,27741.0
206.0,26578.0
206.0,9010.0
206.0,6440.0
206.0,52952.0
206.0,7327.0
206.0,6774.0
206.0,46572.0
206.0,1273.0
206.0,4794.0
206.0,4552.0
206.0,1809.0
206.0,2351.0
206.0,2691.0
206.0,27266.0
206.0,522.0
206.0,2925.0
206.0,8195.0
206.0,4285.0
206.0,6777.0
206.0,6666.0
206.0,7008.0
206.0,2677.0
206.0,7209.0
206.0,1260.0
206.0,4300.0
206.0,4439.0
206.0,8270.0
206.0,2131.0
206.0,3038.0
206.0,4754.0
206.0,4289.0
206.0,5915.0
206.0,1844.0
206.0,2843.0
206.0,2789.0
206.0,665.0
206.0,170705.0
207.0,6214.0
207.0,61236.0
207.0,714.0
207.0,1202.0
207.0,60766.0
207.0,62250.0
207.0,2925.0
207.0,7587.0
207.0,134214.0
207.0,66371.0
207.0,3415.0
207.0,7063.0
207.0,26131.0
207.0,86347.0
207.0,49932.0
207.0,3266.0
207.0,8340.0
207.0,8838.0
207.0,7460.0
207.0,26578.0
207.0,7206.0
207.0,52319.0
207.0,69134.0
207.0,8253.0
207.0,55908.0
207.0,103688.0
207.0,7001.0
207.0,6001.0
207.0,3742.0
207.0,1279.0
207.0,1232.0
207.0,1483.0
207.0,1619.0
207.0,97.0
207.0,55721.0
207.0,104879.0
207.0,168250.0
207.0,134170.0
207.0,86345.0
207.0,1203.0
207.0,86320.0
207.0,123.0
207.0,2810.0
207.0,1289.0
207.0,32898.0
207.0,96829.0
207.0,7419.0
207.0,7123.0
207.0,1193.0
207.0,8656.0
208.0,665.0
208.0,2931.0
208.0,170705.0
208.0,3553.0
208.0,8033.0
208.0,40955.0
208.0,9010.0
208.0,6433.0
208.0,30803.0
208.0,8724.0
208.0,3569.0
208.0,8748.0
208.0,159817.0
208.0,2843.0
208.0,27186.0
208.0,27266.0
208.0,48997.0
208.0,7460.0
208.0,1111.0
208.0,935.0
208.0,32657.0
208.0,120478.0
208.0,8014.0
208.0,5613.0
208.0,85736.0
208.0,7396.0
208.0,48638.0
208.0,69529.0
208.0,171011.0
208.0,3307.0
208.0,48744.0
208.0,100553.0
208.0,2495.0
208.0,177593.0
208.0,31410.0
208.0,3822.0
208.0,8254.0
208.0,7327.0
208.0,116897.0
208.0,58425.0
208.0,69644.0
208.0,50842.0
208.0,44555.0
208.0,7115.0
208.0,26578.0
208.0,105844.0
208.0,55442.0
208.0,6777.0
208.0,96020.0
208.0,4383.0
209.0,446.0
209.0,1537.0
209.0,5747.0
209.0,971.0
209.0,306.0
209.0,3088.0
209.0,2357.0
209.0,307.0
209.0,154.0
209.0,232.0
209.0,926.0
209.0,1293.0
209.0,2875.0
209.0,8128.0
209.0,2176.0
209.0,6639.0
209.0,4205.0
209.0,6104.0
209.0,2132.0
209.0,1683.0
209.0,2764.0
209.0,1354.0
209.0,3022.0
209.0,3083.0
209.0,8207.0
209.0,1211.0
209.0,905.0
209.0,7018.0
209.0,6591.0
209.0,2333.0
209.0,949.0
209.0,1797.0
209.0,308.0
209.0,3194.0
209.0,1296.0
209.0,7766.0
209.0,1734.0
209.0,1251.0
209.0,1939.0
209.0,3095.0
209.0,2181.0
209.0,1041.0
209.0,4967.0
209.0,3632.0
209.0,27721.0
209.0,5008.0
209.0,1096.0
209.0,5632.0
209.0,3528.0
209.0,8154.0
210.0,5464.0
210.0,4776.0
210.0,4874.0
210.0,6947.0
210.0,3081.0
210.0,4489.0
210.0,30810.0
210.0,37733.0
210.0,3751.0
210.0,3994.0
210.0,5630.0
210.0,3535.0
210.0,34048.0
210.0,5679.0
210.0,5956.0
210.0,6281.0
210.0,3052.0
210.0,3275.0
210.0,55290.0
210.0,8874.0
210.0,8798.0
210.0,38038.0
210.0,6807.0
210.0,4901.0
210.0,5283.0
210.0,27904.0
210.0,3863.0
210.0,7143.0
210.0,5388.0
210.0,45499.0
210.0,4734.0
210.0,6333.0
210.0,81932.0
210.0,4239.0
210.0,82459.0
210.0,3977.0
210.0,6502.0
210.0,55269.0
210.0,5502.0
210.0,64839.0
210.0,6534.0
210.0,4643.0
210.0,4223.0
210.0,4148.0
210.0,27611.0
210.0,52281.0
210.0,5010.0
210.0,7022.0
210.0,6957.0
210.0,4816.0
211.0,1305.0
211.0,1306.0
211.0,2739.0
211.0,229.0
211.0,4381.0
211.0,305.0
211.0,1131.0
211.0,299.0
211.0,1684.0
211.0,1132.0
211.0,58.0
211.0,2436.0
211.0,897.0
211.0,302.0
211.0,68.0
211.0,283.0
211.0,6989.0
211.0,1949.0
211.0,1414.0
211.0,6987.0
211.0,4741.0
211.0,365.0
211.0,1446.0
211.0,5637.0
211.0,4178.0
211.0,639.0
211.0,3241.0
211.0,1734.0
211.0,1280.0
211.0,1056.0
211.0,1365.0
211.0,2732.0
211.0,1361.0
211.0,800.0
211.0,627.0
211.0,2330.0
211.0,5319.0
211.0,67295.0
211.0,6612.0
