movieId,imdbId,tmdbId
3598,171359,10688.0
3599,37514,17889.0
3604,56048,39391.0
3606,41716,31516.0
3608,89791,5683.0
3609,181786,113279.0
3614,104438,12518.0
3615,130623,10567.0
3616,217630,10642.0
3617,215129,9285.0
3618,196216,10569.0
3619,80881,21879.0
3622,66495,24918.0
3623,120755,955.0
3624,184894,8584.0
3625,207998,47295.0
3626,154443,11332.0
3627,55830,16093.0
3628,34742,29372.0
3629,15864,962.0
3632,39631,30588.0
3633,64757,668.0
3634,58576,23518.0
3635,76752,691.0
3637,89960,44018.0
3638,79574,698.0
3639,71807,682.0
3640,50598,28973.0
3641,14624,28974.0
3643,36824,22994.0
3646,208003,9600.0
3648,50095,38006.0
3649,80365,2768.0
3652,81318,24920.0
3653,60371,21.0
3654,54953,10911.0
3655,70130,10102.0
3658,62168,26912.0
3660,98143,26953.0
3661,100438,26954.0
3662,102728,26956.0
3663,107899,26957.0
3664,110916,26958.0
3667,95977,80287.0
3668,63518,6003.0
3669,105466,23939.0
3671,71230,11072.0
3672,71206,23069.0
3673,92638,21299.0
3674,76044,38802.0
3675,47673,13368.0
3676,74486,985.0
3677,103767,14002.0
3678,48347,541.0
3679,82252,21137.0
3680,94980,36724.0
3681,59578,938.0
3682,70355,10648.0
3683,86979,11368.0
3684,97322,10875.0
3685,89841,2075.0
3686,99582,1551.0
3687,95525,22500.0
3688,84522,10246.0
3689,86129,19698.0
3690,89826,23919.0
3691,86143,18835.0
3692,90849,26554.0
3693,90190,15239.0
3694,98503,28165.0
3695,98502,28169.0
3696,91630,15762.0
3697,100403,169.0
3698,93894,865.0
3699,88172,9663.0
3700,87004,26889.0
3701,94631,10128.0
3702,79501,9659.0
3703,82694,8810.0
3704,89530,9355.0
3705,99141,1727.0
3706,92563,635.0
3707,91635,10068.0
3708,87262,11495.0
3709,105428,11428.0
3710,94612,10117.0
3711,105316,35936.0
3712,102951,25562.0
3713,100046,51763.0
3714,94882,73079.0
3715,92710,38921.0
3716,93011,35463.0
3717,187078,9679.0
3719,182295,51333.0
3720,145503,17771.0
3723,99726,10264.0
3724,77362,31657.0
3725,82009,29204.0
3726,74156,17814.0
3727,93605,11879.0
3728,102592,21128.0
3729,67741,482.0
3730,71360,592.0
3731,82220,31593.0
3732,77588,12611.0
3733,70509,14328.0
3735,70666,9040.0
3736,43338,25364.0
3737,56195,43002.0
3738,72226,5121.0
3739,23622,195.0
3740,90728,6978.0
3741,69762,3133.0
3742,15648,643.0
3743,204175,10571.0
3744,162650,479.0
3745,120913,7450.0
3746,188030,31023.0
3747,186253,25636.0
3751,120630,7443.0
3752,183505,2123.0
3753,187393,2024.0
3754,131704,17711.0
3755,177971,2133.0
3756,200669,29946.0
3758,97100,28774.0
3760,76257,11598.0
3761,106469,9702.0
3763,89118,9873.0
3764,101846,16820.0
3765,99797,14864.0
3766,87727,15379.0
3767,89604,12764.0
3768,94792,27352.0
3769,72288,8348.0
3770,87175,24099.0
3771,71569,17897.0
3773,99800,16094.0
3774,102065,16096.0
3783,159382,12706.0
3784,219854,4244.0
3785,175142,4247.0
3786,179116,20770.0
3787,215369,1050.0
3788,60176,1052.0
3789,59575,20540.0
3790,212974,23655.0
3791,87277,1788.0
3792,38499,32275.0
3793,120903,36657.0
3794,200530,44490.0
3795,168794,47585.0
3797,163676,36047.0
3798,161081,2655.0
3799,210234,12599.0
3801,52561,93.0
3802,104299,9278.0
3806,64615,18118.0
3807,76716,11940.0
3808,54749,24167.0
3809,103241,10276.0
3810,105813,19380.0
3811,80310,13783.0
3812,68555,11624.0
3813,77742,15867.0
3814,73312,11686.0
3816,89276,29263.0
3819,92048,11830.0
3821,144528,12107.0
3822,144201,10401.0
3823,171865,32640.0
3824,174480,10641.0
3825,200550,6282.0
3826,164052,9383.0
3827,186566,5551.0
3830,206226,27723.0
3831,195234,2360.0
3832,57603,28043.0
3833,52646,33468.0
3834,80472,21866.0
3835,106627,33408.0
3836,65938,11589.0
3837,95863,15158.0
3838,110823,16139.0
3839,138703,16146.0
3840,95925,26515.0
3841,99005,11856.0
3843,86320,13567.0
3844,98384,10860.0
3845,49189,8420.0
3846,85470,18391.0
3847,71650,20850.0
3849,38975,27452.0
3851,251739,38548.0
3852,234853,20438.0
3855,204709,46991.0
3857,163983,10391.0
3858,173716,14195.0
3859,233687,15665.0
3861,191397,10393.0
3862,199314,18168.0
3863,209958,8843.0
3864,188640,10643.0
3865,236388,23618.0
3868,95705,37136.0
3869,102510,37137.0
3870,32881,23283.0
3871,46303,3110.0
3872,53318,14698.0
3873,59017,11694.0
3877,88206,9651.0
3879,160009,11398.0
3882,204946,1588.0
3884,198386,19150.0
3888,209322,41282.0
3889,144964,12211.0
3893,171580,10480.0
3894,190798,80713.0
3895,204626,10685.0
3896,202677,1619.0
3897,181875,786.0
3898,211938,14805.0
3899,191037,51179.0
3900,197384,46119.0
3901,134630,18074.0
3906,164212,10562.0
3908,192731,12212.0
3909,206420,14629.0
3910,168629,16.0
3911,218839,13785.0
3912,210567,34299.0
3914,222850,22597.0
3915,210075,19348.0
3916,210945,10637.0
3917,93177,9003.0
3918,95294,9064.0
3919,104409,11569.0
3920,107209,10434.0
3922,57887,39113.0
3925,88184,469.0
3926,55608,2160.0
3927,60397,2161.0
3928,40068,3073.0
3929,32234,911.0
3930,46876,10973.0
3932,24184,10787.0
3933,52969,43109.0
3937,88024,9507.0
3938,84695,27475.0
3939,93996,27764.0
3940,100639,27767.0
3941,91990,40760.0
3942,100663,40446.0
3943,215545,24664.0
3945,259974,20455.0
3946,208988,10461.0
3947,67128,1485.0
3948,212338,1597.0
3949,180093,641.0
3950,170691,10687.0
3951,202641,63956.0
3952,208874,6521.0
3953,205271,10763.0
3955,213790,16888.0
3957,66832,21142.0
3958,75754,78140.0
3959,54387,2134.0
3962,93091,28605.0
3963,58708,42797.0
3964,41094,13465.0
3965,38988,27033.0
3966,37638,20367.0
3967,249462,71.0
3968,230030,1636.0
3969,223897,10647.0
3971,81376,13762.0
3972,111512,12207.0
3973,229260,11531.0
3974,192255,24100.0
3977,160127,4327.0
3978,146984,4958.0
3979,185431,9678.0
3980,203019,11978.0
3981,199753,8870.0
3983,203230,14295.0
3984,66995,681.0
3985,74452,11372.0
3986,216216,8452.0
3987,186894,10862.0
3988,170016,8871.0
3989,230591,34045.0
3990,213203,16340.0
3991,211181,10481.0
3992,213847,10867.0
3993,180073,10876.0
3994,217869,9741.0
3996,190332,146.0
3997,190374,11849.0
3998,228750,11983.0
3999,190865,11678.0
4000,86993,2669.0
4002,93748,2609.0
4003,96094,12714.0
4005,93428,708.0
4006,92106,1857.0
4007,94291,10673.0
4008,96969,2604.0
4009,96219,10132.0
4010,88850,11064.0
4011,208092,107.0
4012,95927,40820.0
4014,241303,392.0
4015,242423,8859.0
4016,120917,11688.0
4017,183659,12509.0
4018,207201,3981.0
4019,181536,711.0
4020,219699,2046.0
4021,247196,5001.0
4022,162222,8358.0
4023,218967,5994.0
4024,200720,25520.0
4025,212346,1493.0
4027,190590,134.0
4029,120202,21991.0
4030,219653,10577.0
4031,149624,21355.0
4032,218182,29122.0
4033,146309,11973.0
4034,181865,1900.0
4035,218378,44853.0
4036,189998,10873.0
4037,93223,26719.0
4039,83564,15739.0
4040,101757,15413.0
4041,84434,2623.0
4042,53580,11209.0
4043,90670,13715.0
4046,49233,43258.0
4047,107007,10655.0
4051,56600,NULL
4052,218817,9989.0
4053,238948,18828.0
4054,206275,9816.0
4055,194218,20637.0
4056,237572,5955.0
4061,102388,17474.0
4062,95690,11191.0
4063,105165,2613.0
4064,69897,22021.0
4065,71517,22048.0
4066,95348,17006.0
4067,108451,26333.0
4068,186589,16723.0
4069,209475,2018.0
4074,234805,10499.0
4077,216800,47943.0
4078,92545,74340.0
4079,92546,5709.0
4080,92605,11215.0
4081,92608,26477.0
4082,92618,10937.0
4083,92641,4639.0
4084,92644,96.0
4085,86960,90.0
4086,92654,11028.0
4089,92690,19324.0
4090,92695,19933.0
4091,92718,12919.0
4092,92746,15785.0
4093,92783,31701.0
4102,92948,17159.0
4103,92965,10110.0
4104,92974,18935.0
4105,83907,764.0
4109,93036,15658.0
4110,93044,4918.0
4111,93073,28368.0
4113,93093,52780.0
4115,93186,26156.0
4116,93200,34101.0
4117,93209,32054.0
4121,93260,2614.0
4123,93278,12704.0
4124,93300,580.0
4125,93405,24828.0
4126,93407,13703.0
4127,93418,36914.0
4128,93437,1547.0
4129,93467,42010.0
4130,93476,2608.0
4131,93477,32058.0
4132,93493,10019.0
4133,93507,11649.0
4135,93560,13509.0
4138,93589,51521.0
4139,93638,34379.0
4141,192111,24940.0
4142,190524,37302.0
4143,242998,10984.0
4144,118694,843.0
4146,120753,318.0
4147,250478,12806.0
4148,212985,9740.0
4149,239948,10878.0
4152,190861,7093.0
4153,231775,16300.0
4154,265632,19405.0
4155,230838,1921.0
4156,177650,44412.0
4157,249893,21620.0
4158,166276,23685.0
4159,233142,12138.0
4160,191636,48217.0
4161,236493,6073.0
4164,182000,25208.0
4166,251031,19513.0
4167,179626,2749.0
4168,192071,10050.0
4171,236447,95682.0
4174,99073,2302.0
4175,116447,32686.0
4178,31742,51802.0
4180,91836,29492.0
4181,96223,25447.0
4184,39190,19490.0
4187,57251,38805.0
4189,59245,2428.0
4190,53793,22013.0
4191,60086,15598.0
4193,113026,62127.0
4194,37800,56137.0
4195,66740,17965.0
4197,79781,33250.0
4198,80421,14460.0
4200,101764,9594.0
4202,68617,4986.0
4203,102005,2453.0
4204,85868,33676.0
4205,100140,4587.0
4207,100232,12773.0
4210,91474,11454.0
4211,100486,38718.0
4212,77413,4192.0
4214,88000,14052.0
4215,93857,16889.0
4217,118540,26580.0
4218,91860,21309.0
4219,89208,16263.0
4220,71771,4985.0
4221,102517,20704.0
4223,215750,853.0
4224,242445,10877.0
4225,205873,5257.0
4226,209144,77.0
4228,125022,10833.0
4229,239949,20309.0
4231,244970,12658.0
4232,227538,10054.0
4233,246989,10646.0
4234,236784,2575.0
4235,245712,55.0
4236,206187,65075.0
4237,247380,44379.0
4238,164334,2043.0
4239,221027,4133.0
4240,189192,56715.0
4241,266860,10991.0
4242,221889,15940.0
4243,268200,26791.0
4246,243155,634.0
4247,245686,10956.0
4248,236348,19366.0
4251,221073,9519.0
4252,255094,13898.0
4254,231402,9290.0
4255,240515,13166.0
4256,240402,32590.0
4259,211492,52654.0
4260,199129,70282.0
4262,86250,111.0
4263,55895,32488.0
4265,132245,10477.0
4267,203755,2144.0
4268,141907,24113.0
4270,209163,1734.0
4273,240913,4973.0
4275,85811,849.0
4276,89504,27223.0
4278,25913,39266.0
4280,84917,11307.0
4282,64940,11163.0
4284,60429,18691.0
4285,101912,3784.0
4289,80539,11936.0
4290,101902,25221.0
4291,80319,19494.0
4292,79638,40842.0
4293,90098,19357.0
4294,45464,33743.0
4296,66011,9062.0
4297,93713,11174.0
4298,48021,934.0
4299,183790,9476.0
4300,212826,37691.0
4304,256408,14268.0
4305,225071,5852.0
4306,126029,808.0
4307,206742,49453.0
4308,203009,824.0
4310,213149,676.0
4312,210727,26813.0
4313,206917,29572.0
4316,77716,50541.0
4317,102343,26255.0
4321,101587,1406.0
4322,95082,13554.0
4323,52902,17664.0
4325,54130,41050.0
4326,95647,1632.0
4327,54047,966.0
4329,53221,301.0
4333,94142,11896.0
4334,244316,25538.0
4337,60934,5923.0
4338,41996,15497.0
4339,59885,21876.0
4340,255798,11090.0
4342,212815,21056.0
4343,251075,9397.0
4344,244244,9705.0
4345,254099,26475.0
4347,234288,29937.0
4349,65528,10364.0
4350,116344,32458.0
4351,102685,1089.0
4353,86508,9967.0
4354,105699,17494.0
4355,92272,17465.0
4356,45810,759.0
4357,45891,10297.0
4359,48605,10653.0
4361,84805,9576.0
4366,230011,10865.0
4367,146316,1995.0
4368,240462,10808.0
4369,232500,9799.0
4370,212720,644.0
4371,255819,16161.0
4372,250224,10691.0
4373,258038,10615.0
4374,212517,47596.0
4378,203119,11826.0
4380,203632,9301.0
4381,243493,11444.0
4383,228786,60670.0
4384,246765,55551.0
4386,239395,10992.0
4387,271027,2140.0
4388,257106,4248.0
4389,245238,17612.0
4390,249380,3134.0
4392,99012,8217.0
4393,94663,22478.0
4394,58953,26483.0
4395,52216,24382.0
4396,82136,11286.0
4397,87032,11950.0
4399,58249,36245.0
4402,59124,26573.0
4403,53925,23439.0
4404,16847,10728.0
4406,56217,11697.0
4407,91886,6106.0
4408,93940,22477.0
4409,105378,19200.0
4410,91983,11300.0
4412,69372,28650.0
4419,47811,43316.0
4420,46754,34689.0
4422,69467,10238.0
4424,65777,4789.0
4426,48261,18030.0
4427,63227,18988.0
4428,55184,11536.0
4429,49513,10339.0
4432,51036,976.0
4433,49966,69605.0
4434,59095,65632.0
4436,74991,4780.0
4437,76786,11906.0
4438,68767,11713.0
4439,82176,9589.0
4440,67824,12481.0
4441,77594,13333.0
4442,89461,13938.0
4443,82869,10540.0
4444,68935,9462.0
4445,163862,82623.0
4446,173840,2114.0
4447,250494,8835.0
4448,227445,11371.0
4449,262210,78248.0
4450,242193,9517.0
4451,273300,25985.0
4452,227005,15745.0
4453,245280,24977.0
4454,188913,36107.0
4458,109049,13794.0
4459,130445,13795.0
4462,94593,38965.0
4463,94594,47817.0
4464,94606,31052.0
4465,94608,10868.0
4466,94602,9395.0
4467,96764,14506.0
4470,94675,2.0
4471,94678,26044.0
4473,94712,14911.0
4474,94715,15592.0
4475,94716,15267.0
4476,94739,12710.0
4477,94744,30502.0
4478,94746,19382.0
4480,94761,9599.0
4482,94799,17170.0
4483,94824,18509.0
4484,94828,110428.0
4487,94889,7520.0
4488,94894,10126.0
4489,94898,9602.0
4490,94910,23752.0
4492,90887,3980.0
4495,94921,27397.0
4496,94933,9748.0
4497,94961,40095.0
4498,94963,10651.0
4499,95031,10141.0
4500,92929,27362.0
4502,95107,26386.0
4504,95145,25884.0
4505,95169,26355.0
4506,95174,10675.0
4508,95243,10130.0
4509,95253,2617.0
4511,95304,21362.0
4516,95409,20443.0
4517,95484,49365.0
4518,95488,11347.0
4519,95489,12144.0
4520,95519,13704.0
4521,95532,12505.0
4522,95599,41963.0
4523,95638,13482.0
4524,95654,34014.0
4526,95687,12120.0
4527,95736,47818.0
4529,95801,3543.0
4531,95963,9604.0
4533,89907,10925.0
4534,95993,13965.0
4535,84296,24266.0
4537,96018,18197.0
4541,96071,11503.0
4544,96101,11966.0
4545,91949,2605.0
4546,96163,8740.0
4552,96251,41428.0
4553,96256,8337.0
4557,96316,28176.0
4558,96320,9493.0
4562,96454,12582.0
4563,96486,10001.0
4564,96794,11352.0
4565,88708,12500.0
4568,96913,17882.0
4571,96928,1648.0
4572,96933,4105.0
4573,96943,22711.0
4574,96945,19124.0
4577,97027,10142.0
4578,97044,3064.0
4580,97138,10134.0
4581,97142,21291.0
4583,97211,30352.0
4584,97236,15142.0
4585,97235,14550.0
4587,97257,2210.0
4589,85475,21721.0
4591,97289,11828.0
4593,97328,10551.0
4594,97334,20713.0
4595,97336,27461.0
4597,97438,1380.0
4599,97457,11465.0
4600,97458,17190.0
4602,97481,9085.0
4603,97500,17819.0
4605,97531,14776.0
4608,97579,29185.0
4610,97613,32059.0
4611,97626,505.0
4612,97635,4486.0
4613,97637,10345.0
4614,97659,10222.0
4615,97714,12774.0
4616,97722,14621.0
4617,97731,19118.0
4619,97758,15138.0
4621,97778,9494.0
4622,97790,17362.0
4623,97815,9942.0
4624,97858,8216.0
4625,97883,4296.0
4626,97889,24739.0
4628,97965,9686.0
4629,97967,27418.0
4630,97987,39002.0
4632,98051,31606.0
4634,98073,37146.0
4635,98097,20006.0
4636,98141,8867.0
4638,163025,331.0
4639,265029,11467.0
4640,222851,327.0
4641,162346,1548.0
4642,248845,13403.0
4643,133152,869.0
4644,237539,552.0
4645,123948,36095.0
4646,203540,33379.0
4649,243655,2171.0
4653,98194,41946.0
4654,98206,10135.0
4658,98253,19236.0
4660,98261,60276.0
4661,98273,12150.0
4662,98282,11185.0
4663,98308,47045.0
4666,98343,12478.0
4670,94035,25155.0
4671,98725,65015.0
4672,98436,24077.0
4673,98439,9618.0
4675,98471,31608.0
4676,98519,22102.0
4677,98536,6951.0
4678,98546,11959.0
4679,98554,2616.0
4681,98621,249.0
4683,98663,183.0
4686,108539,8494.0
4687,56868,26535.0
4688,101465,41784.0
4689,65761,27431.0
4690,87089,2148.0
4695,78490,31941.0
4697,83624,27813.0
4699,218922,2057.0
4700,247638,9880.0
4701,266915,5175.0
4703,94868,41951.0
4704,56059,11385.0
4705,77288,4484.0
4708,60668,44258.0
4709,64782,20391.0
4710,75213,12584.0
4711,108323,70042.0
4713,80360,11542.0
4714,80377,17169.0
4715,80402,39176.0
4717,80436,19267.0
4718,252866,2770.0
4719,181739,12610.0
4720,230600,1933.0
4721,244000,13496.0
4722,250202,21055.0
4723,250323,24936.0
4725,261983,10972.0
4727,238112,1722.0
4728,250687,9896.0
4732,258470,9683.0
4733,256524,2779.0
4734,261392,2294.0
4735,228333,10016.0
4736,234829,26602.0
4738,208196,22230.0
4740,206926,13966.0
4741,203166,742.0
4743,255653,15104.0
4744,263488,8922.0
4745,184791,11065.0
4748,103596,16314.0
4749,109015,18885.0
4750,112255,40508.0
4754,70917,16307.0
4756,246544,11370.0
4757,202470,12508.0
4759,269341,25462.0
4765,242587,18734.0
4766,250809,44321.0
4769,248912,58062.0
4770,221218,2176.0
4771,180734,20857.0
4772,229340,22617.0
4773,273253,75386.0
4774,246464,2185.0
4775,118589,10696.0
4776,139654,2034.0
4777,243759,21538.0
4780,255321,48834.0
4782,239986,31016.0
4783,264578,32567.0
4784,82416,12537.0
4785,63032,9028.0
4786,70294,16180.0
4787,102316,11521.0
4788,79579,21028.0
4789,71994,27327.0
4792,53559,29756.0
4794,93677,20115.0
4795,58092,30295.0
4796,53877,25767.0
4798,51773,22874.0
4799,57193,11576.0
4800,29081,43860.0
4801,33836,43802.0
4802,53143,9660.0
4803,67588,15393.0
4804,55312,248.0
4808,108473,1644.0
4809,86312,12502.0
4810,76172,66092.0
4811,79766,10373.0
4812,91993,13766.0
4813,44207,16380.0
4814,260866,12103.0
4815,252501,11313.0
4816,196229,9398.0
4818,245891,45864.0
4821,206314,10866.0
4822,273799,34549.0
4823,240890,9778.0
4825,240419,58429.0
4826,80437,16121.0
4827,80464,40220.0
4828,82100,166.0
4830,80474,1623.0
4831,80492,40932.0
4833,80516,13550.0
4835,80549,16769.0
4836,80556,42158.0
4840,80610,1716.0
4844,219965,3172.0
4845,250310,17708.0
4846,108148,12780.0
4847,243255,570.0
4848,166924,1018.0
4849,206963,25641.0
4850,164917,16767.0
4852,166110,11380.0
4855,66999,984.0
4857,67093,14811.0
4860,87666,55727.0
4862,102555,9585.0
4863,72979,14267.0
4864,105601,45929.0
4865,120681,768.0
4866,272020,2100.0
4867,200027,11091.0
4871,246628,18192.0
4873,243017,9081.0
4874,272152,167.0
4876,245674,9378.0
4877,236019,27444.0
4878,246578,141.0
4879,253126,10034.0
4880,264796,11457.0
4881,243133,10778.0
4883,234988,67385.0
4885,249478,11456.0
4886,198781,585.0
4887,267804,10796.0
4888,275719,23949.0
4889,252503,11088.0
4890,256380,9889.0
4893,80130,45964.0
4896,241527,671.0
4898,234354,20794.0
4899,265087,11469.0
4900,253798,14369.0
4901,266987,1535.0
4902,256009,1433.0
4903,247425,1999.0
4909,82558,12472.0
4911,76221,11834.0
4912,62994,16085.0
4914,53472,269.0
4915,83630,16441.0
4916,74899,11422.0
4917,76342,31037.0
4919,90095,10656.0
4920,35140,32847.0
4921,24264,39938.0
4925,77321,14584.0
4926,209037,58886.0
4927,76299,72277.0
4928,75824,5781.0
4929,84809,23805.0
4932,80661,11033.0
4936,80716,3537.0
4939,80736,8738.0
4941,80745,3604.0
4942,52564,6974.0
4945,74483,10649.0
4946,82350,42566.0
4947,76070,17689.0
4951,100054,10847.0
4952,89622,33525.0
4953,76535,27591.0
4954,54135,299.0
4956,81568,42160.0
4957,86383,10650.0
4958,159273,8007.0
4959,242252,19076.0
4961,282856,50562.0
4962,193560,13503.0
4963,240772,161.0
4964,233841,43774.0
4965,270259,31064.0
4966,50539,31682.0
4967,283509,8342.0
4969,37515,4886.0
4970,20697,228.0
4971,87747,23111.0
4973,211915,194.0
4974,277371,11397.0
4975,259711,1903.0
4976,280778,11889.0
4977,283431,28171.0
4978,259393,9523.0
4979,265666,9428.0
4980,101452,1649.0
4981,90852,11938.0
4985,88103,24264.0
4987,86346,26978.0
4988,94318,19209.0
4989,278488,8386.0
4990,268397,12589.0
4991,279889,12312.0
4992,35423,11232.0
4993,120737,120.0
4994,268995,11086.0
4995,268978,453.0
4998,51525,11414.0
5004,63415,10794.0
5007,58672,5052.0
5008,51201,37257.0
5009,248667,8489.0
5010,265086,855.0
5011,245046,12660.0
5012,86619,10269.0
5013,280707,5279.0
5014,277027,10950.0
5015,285742,1365.0
5016,120824,6440.0
5021,74937,6037.0
5023,105789,61418.0
5025,273923,11857.0
5026,237534,6312.0
5027,99044,11595.0
5028,269746,24166.0
5033,100530,10170.0
5034,103129,18317.0
5039,82288,848.0
5040,87078,9610.0
5041,85542,15035.0
5046,160399,4965.0
5047,240468,11891.0
5048,281373,11888.0
5049,83511,150.0
5051,243862,112.0
5053,109288,20678.0
5054,85271,15050.0
5055,106770,10423.0
5059,145046,57976.0
5060,66026,651.0
5062,60955,20620.0
5063,55257,18647.0
5064,245844,11362.0
5065,265349,2637.0
5066,281358,10229.0
5068,276501,12659.0
5069,270933,68149.0
5071,220627,35650.0
5072,293416,9606.0
5073,208990,11447.0
5074,250081,16550.0
5075,219405,13915.0
5076,106223,34723.0
5077,97116,31674.0
5080,240900,20009.0
5081,188453,2084.0
5083,295552,74692.0
5088,72353,4031.0
5092,265298,11870.0
5093,233469,9884.0
5094,246894,11535.0
5095,265713,27593.0
5096,109190,11212.0
5099,28988,28345.0
5102,107985,21845.0
5103,108037,11528.0
5105,69995,931.0
5106,275022,17130.0
5107,251114,10592.0
5108,251160,8470.0
5109,280030,16690.0
5110,247745,39939.0
5111,107034,9272.0
5112,253200,14778.0
5113,60200,19137.0
5114,44391,32499.0
5116,50306,33668.0
5120,69281,993.0
5121,75276,11698.0
5127,259288,10052.0
5128,238546,11979.0
5131,207524,13791.0
5134,291341,9991.0
5135,265343,480.0
5136,275067,44340.0
5137,143861,18984.0
5139,74174,23479.0
5146,216651,15999.0
5147,50986,614.0
5151,243736,2752.0
5152,277434,10590.0
5155,68273,22910.0
5156,66830,42517.0
5159,104254,13225.0
5165,80057,7219.0
5168,43983,18646.0
5170,278295,13950.0
5171,268695,2135.0
5177,35015,965.0
5178,109855,33135.0
5181,80836,54287.0
5187,80889,32030.0
5189,80904,29343.0
5197,81060,27458.0
5198,81070,14807.0
5202,81176,39543.0
5205,81184,30924.0
5209,81809,24549.0
5212,81259,24825.0
5213,81268,38147.0
5214,76489,24032.0
5218,268380,425.0
5219,120804,1576.0
5220,284490,5851.0
5221,216799,25014.0
5222,264761,15647.0
5224,282864,38880.0
5225,245574,1391.0
5226,85154,18172.0
5231,35262,31805.0
5237,83169,10627.0
5238,81420,42750.0
5239,81441,27930.0
5240,81445,259557.0
5241,81480,28124.0
5244,81506,15119.0
5246,81529,12705.0
5247,76729,11006.0
5248,86325,15120.0
5250,81562,21629.0
5254,187738,36586.0
5255,279781,6020.0
5256,286162,39541.0
5258,262432,18292.0
5264,250305,15028.0
5265,266452,9275.0
5266,258000,4547.0
5267,265662,14635.0
5268,248190,29135.0
5269,254686,1791.0
5272,279065,35651.0
5275,68309,22784.0
5278,89167,24585.0
5279,102103,17990.0
5282,257756,11560.0
5283,283111,11452.0
5284,245407,18435.0
5285,246134,35944.0
5288,83590,26851.0
5291,42876,548.0
5292,76723,11590.0
5293,264472,1537.0
5294,264616,12149.0
5296,253867,11812.0
5297,266391,35080.0
5298,219822,441.0
5299,259446,8346.0
5300,50086,14168.0
5303,99892,2565.0
5304,38890,307.0
5307,103035,6393.0
5308,94137,12154.0
5309,98966,11630.0
5311,81738,21970.0
5312,264935,11892.0
5313,277296,9334.0
5316,157583,10491.0
5319,247586,18079.0
5321,253840,35337.0
5322,262911,59199.0
5323,211443,11470.0
5324,282687,16643.0
5325,275309,1282.0
5328,287645,69324.0
5329,235737,11468.0
5333,47892,26030.0
5334,99204,10164.0
5337,101701,28117.0
5338,95186,40555.0
5339,104466,28384.0
5341,71746,27094.0
5345,98513,56179.0
5346,100934,5203.0
5347,231448,13201.0
5348,278823,9689.0
5349,145487,557.0
5353,68326,55106.0
5356,73043,39154.0
5357,110157,24767.0
5358,100196,33796.0
5361,103247,12227.0
5363,241760,10985.0
5364,250797,2251.0
5365,239234,2894.0
5372,45591,14117.0
5373,50634,38360.0
5375,38589,28907.0
5377,276751,245.0
5378,121765,1894.0
5379,247199,4012.0
5380,278500,9026.0
5382,77523,15417.0
5384,51758,28577.0
5385,77838,13963.0
5387,278435,1957.0
5388,278504,320.0
5389,166813,9023.0
5390,254199,27834.0
5391,268690,17734.0
5397,44916,24008.0
5398,56406,53229.0
5400,164184,4614.0
5401,279493,12277.0
5404,90570,15677.0
5409,105219,13153.0
5410,67756,811.0
5414,280486,3132.0
5415,279778,9583.0
5416,298798,18408.0
5417,285441,13245.0
5418,258463,2501.0
5419,267913,9637.0
5420,245562,12100.0
5421,238924,16857.0
5422,282768,52258.0
5423,210065,10394.0
5424,242508,27451.0
5425,244479,15813.0
5427,82146,18905.0
5428,87042,14774.0
5433,90021,17898.0
5434,40823,21635.0
5435,61770,27945.0
5437,91472,30194.0
5438,100135,10169.0
5440,41866,13909.0
5442,103184,41805.0
5443,247444,35696.0
5444,275847,11544.0
5445,181689,180.0
5446,252444,9555.0
5447,286179,57022.0
5448,314166,17710.0
5449,280590,2022.0
5450,258273,50035.0
5451,265591,9719.0
5452,107438,11982.0
5454,104897,12251.0
5455,102573,88818.0
5456,111653,30114.0
5458,308506,21972.0
5459,120912,608.0
5460,289408,59387.0
5461,263725,26290.0
5462,305396,17043.0
5463,253556,6278.0
5464,257044,4147.0
5465,297721,16664.0
5466,269499,14651.0
5468,50084,15096.0
5470,44744,20324.0
5471,89798,49370.0
5472,68156,14902.0
5475,65234,2721.0
5476,220506,11442.0
5477,254455,1364.0
5478,271367,8869.0
5479,267626,8665.0
5480,243585,10996.0
5481,295178,818.0
5483,303353,29047.0
5485,271219,39141.0
5486,246500,33152.0
5489,79641,6404.0
5490,74205,19133.0
5493,61810,24130.0
5497,59557,23728.0
5498,58888,3780.0
5499,75147,10786.0
5500,88286,8764.0
5501,295427,13908.0
5502,286106,2675.0
5503,265930,12308.0
5504,287717,9488.0
5505,279113,9962.0
5506,309377,9573.0
5507,295701,7451.0
5508,274309,2750.0
5512,290823,43772.0
5513,327036,20337.0
5515,120263,34070.0
5521,93780,10081.0
5522,73631,11484.0
5523,180052,11692.0
5524,300532,9266.0
5525,246772,3640.0
5527,256276,30072.0
5528,265459,9357.0
5529,261289,12771.0
5530,258153,9296.0
5531,281322,15070.0
5532,280424,26942.0
5537,300453,97447.0
5538,88885,11243.0
5539,90799,19975.0
5540,82186,10323.0
5541,102059,9595.0
5543,78350,46878.0
5544,80025,24750.0
5548,90966,9941.0
5550,49452,39833.0
5553,94025,10859.0
5556,295254,9544.0
5560,22599,31514.0
5562,275688,26056.0
5563,269095,13536.0
5564,283026,20616.0
5568,87507,16806.0
5569,68833,15516.0
5570,117883,9299.0
5572,303714,10611.0
5573,265808,12770.0
5574,293662,4108.0
5575,269329,55903.0
5577,280760,9685.0
5580,106315,16370.0
5581,99128,18913.0
5582,103924,14361.0
5584,99512,18943.0
5585,101821,32685.0
5588,77681,12262.0
5589,107212,33506.0
5590,70350,29515.0
